record_id,company_name,registered_country,reg_no,lei,aum_usd_millions,incorporation_date,last_kyc_review,is_real_company,data_source
KYC003363,Jones Carroll and Brown Holdings / 捷金融有限公司,VG,VG583374,,136.81,2018-05-08,2025-07-28,False,generated
KYC003364,Thomas Schwartz and Taylor Group / 嘉投資有限公司,VG,VG443687,,1226.27,2017-12-14,2023-11-12,False,generated
KYC003365,Taylor Reeves and Cunningham PLC / 嘉貿易有限公司,HK,3484129,,51.94,1993-12-19,2025-10-09,False,generated
KYC003366,French Inc Limited / 富地產有限公司,VG,VG278747,,38.98,2008-08-13,2023-07-16,False,generated
KYC003367,Curtis-Collier Limited / 中地產有限公司,HK,8950951,,26.07,2002-06-02,2024-07-13,False,generated
KYC003368,Campos-Hampton Holdings / 中實業有限公司,KY,KY435300,,12.02,2013-07-06,2024-01-01,False,generated
KYC003369,Collins Vasquez and Andrews Limited / 中金融有限公司,HK,13656544,,43.12,1993-08-16,2025-10-29,False,generated
KYC003370,Cameron Adkins and Levy Group / 中實業有限公司,HK,4484897,,185.24,2011-04-04,2025-09-25,False,generated
KYC003371,White-Williams PLC / 嘉科技有限公司,VG,VG899658,,10.59,2024-10-05,2024-09-13,False,generated
KYC003372,Hardin Anderson and Higgins Holdings / 亨投資有限公司,VG,VG884780,,61.68,1997-09-30,2025-03-02,False,generated
KYC003373,Hamilton Vasquez and Anderson Group / 亨地產有限公司,VG,VG145144,,14.95,2023-07-11,2025-09-12,False,generated
KYC003374,Mcbride Inc Holdings / 嘉金融有限公司,HK,14891994,,7.39,2006-04-27,2025-10-20,False,generated
KYC003375,Nelson-Wise Ltd / 嘉實業有限公司,HK,15362830,,151.52,1998-03-09,2025-09-17,False,generated
KYC003376,Ortiz-Morrison Group / 嘉地產有限公司,KY,KY563015,,85.79,2017-03-09,2024-09-20,False,generated
KYC003377,Lopez-Howard Holdings / 嘉貿易有限公司,HK,12762016,,3.58,2018-07-13,2024-04-01,False,generated
KYC003378,Swanson-Thomas Ltd / 嘉實業有限公司,VG,VG418118,,9.63,2005-07-03,2023-07-21,False,generated
KYC003379,Nguyen-Anderson Limited / 嘉貿易有限公司,HK,17893887,,16.41,2016-09-21,2025-07-14,False,generated
KYC003380,Huynh LLC Ltd / 亨地產有限公司,HK,2522339,,44.96,1992-10-12,2025-07-28,False,generated
KYC003381,Bell-Jones Limited / 百實業有限公司,VG,VG914072,,31.91,2000-09-30,2021-06-10,False,generated
KYC003382,Long-Freeman Holdings / 嘉投資有限公司,CN,CN-4758,,7.14,2000-02-19,2022-08-07,False,generated
KYC003383,Bradley Inc Holdings / 百實業有限公司,HK,13334988,,18.7,1997-06-11,2025-11-08,False,generated
KYC003384,Matthews Aguilar and Davis Holdings / 嘉金融有限公司,SG,202035864,,179.13,1993-08-13,2023-01-18,False,generated
KYC003385,Coffey-Smith Ltd / 中貿易有限公司,HK,17253458,,27.94,2000-01-04,2025-11-23,False,generated
KYC003386,Jackson Wilson and Hickman Limited / 捷地產有限公司,KY,KY845863,,59.29,2024-10-23,2024-03-24,False,generated
KYC003387,Mccullough Group Ltd / 嘉地產有限公司,HK,3520676,,4.91,1999-11-20,2025-07-29,False,generated
KYC003388,Moore-Adams PLC / 嘉投資有限公司,HK,18665111,,23.74,2021-08-05,2025-03-12,False,generated
KYC003389,Olson Martinez and Benson Group / 嘉金融有限公司,CN,CN-7390,,50.52,2004-05-02,2025-10-08,False,generated
KYC003390,Marshall-Young PLC / 嘉投資有限公司,HK,19097186,,78.87,2012-03-17,2025-12-07,False,generated
KYC003391,Lewis Garcia and Jordan Limited / 嘉金融有限公司,KY,KY658905,,310.7,1997-10-25,2025-06-18,False,generated
KYC003392,Oneal and Sons Group / 嘉地產有限公司,KY,KY882949,,4.98,2013-05-18,2025-09-26,False,generated
KYC003393,Manning-White PLC / 嘉實業有限公司,KY,KY939983,,14.67,2016-02-10,2025-04-11,False,generated
KYC003394,Lopez Group PLC / 嘉地產有限公司,VG,VG307807,,215.06,2003-07-11,2024-11-21,False,generated
KYC003395,Brown-Lopez Holdings / 百貿易有限公司,HK,13219200,,8.29,1990-12-02,2025-07-23,False,generated
KYC003396,Nixon LLC Ltd / 嘉貿易有限公司,HK,19707844,,69.06,2024-11-20,2025-02-26,False,generated
KYC003397,Smith Ramirez and Atkinson PLC / 嘉地產有限公司,KY,KY986266,,24.85,2005-08-15,2023-12-31,False,generated
KYC003398,Buck-Powers Limited / 百科技有限公司,HK,1027122,,4.13,2009-07-22,2025-06-10,False,generated
KYC003399,Kim LLC PLC / 國金融有限公司,VG,VG632378,969500S934K1AP74XW12,145.84,2024-02-26,2025-12-09,False,generated
KYC003400,Mercado Davis and Wilkerson Group / 嘉金融有限公司,HK,6596954,,51.75,2021-09-24,2025-10-19,False,generated
KYC003401,Schmidt-Ramos Holdings / 嘉實業有限公司,VG,VG744439,377900FKBUP407R5O425,7.17,1998-05-17,2025-12-07,False,generated
KYC003402,Mason Group Ltd / 嘉投資有限公司,HK,13379103,,272.46,2010-07-27,2025-08-23,False,generated
KYC003403,Vaughn-Smith Group / 嘉科技有限公司,HK,7186320,,132.11,2013-08-27,2025-01-02,False,generated
KYC003404,Melendez-Ward Ltd / 嘉金融有限公司,HK,19638974,,15.0,2017-07-21,2025-07-25,False,generated
KYC003405,Davis Group Limited / 大金融有限公司,HK,16841887,,351.2,2002-11-11,2021-01-23,False,generated
KYC003406,Macdonald Inc Ltd / 嘉投資有限公司,KY,KY387734,,40.19,2004-12-09,2022-12-05,False,generated
KYC003407,Clark-Miranda PLC / 中實業有限公司,HK,18481037,9695003TGF5JA9UQIO76,19.48,1990-05-02,2025-04-20,False,generated
KYC003408,Ortiz and Sons Group / 嘉地產有限公司,HK,1342667,,119.45,2020-07-02,2024-10-30,False,generated
KYC003409,Watson and Sons Limited / 嘉投資有限公司,HK,16146898,,6.52,2024-03-21,2025-01-27,False,generated
KYC003410,Rodriguez-Patterson Ltd / 嘉科技有限公司,KY,KY563696,2549009AV5LNUVNFES24,22.23,1994-07-20,2025-09-20,False,generated
KYC003411,"BOSKOVSKI, Ljube",CN,CN-2064,,9.22,1994-03-16,2024-11-22,False,generated
KYC003412,Vega Davies and Edwards Limited / 嘉貿易有限公司,HK,16797739,,57.77,1998-05-17,2024-08-26,False,generated
KYC003413,Rhodes and Sons Limited / 嘉金融有限公司,HK,18313868,,79.75,2012-10-06,2025-09-14,False,generated
KYC003414,Humphrey Garner and Sutton Ltd / 亨科技有限公司,KY,KY646332,,25.69,1993-02-16,2025-05-03,False,generated
KYC003415,Cabrera and Sons PLC / 中貿易有限公司,HK,6684183,,1.58,2005-07-14,2023-11-23,False,generated
KYC003416,Boyd Davidson and Roberts Ltd / 百金融有限公司,KY,KY731139,,229.3,2012-06-14,2025-08-03,False,generated
KYC003417,Griffin Wright and Bennett Limited / 金貿易有限公司,VG,VG287096,,208.59,2017-12-26,2025-11-07,False,generated
KYC003418,Garcia Pugh and Williams Group / 金實業有限公司,VG,VG357968,,302.53,1999-02-13,2024-06-10,False,generated
KYC003419,Trujillo-Richardson Limited / 嘉貿易有限公司,KY,KY401745,,13.08,1991-09-06,2025-11-08,False,generated
KYC003420,Freeman PLC Ltd / 富地產有限公司,HK,3238294,,51.24,1995-05-22,2019-02-05,False,generated
KYC003421,Gomez LLC Holdings / 金科技有限公司,VG,VG366395,529900858TCXVSRRJ965,294.86,2004-10-04,2024-10-08,False,generated
KYC003422,Winters Williams and Evans Limited / 嘉金融有限公司,HK,8580574,,8.49,2024-03-25,2025-04-29,False,generated
KYC003423,Mcintyre Group Limited / 嘉科技有限公司,HK,12949361,,41.15,2020-12-29,2023-01-22,False,generated
KYC003424,Cook-Hopkins PLC / 中投資有限公司,VG,VG791707,,13.12,2020-03-27,2025-04-15,False,generated
KYC003425,Peterson Novak and Walker Group / 嘉金融有限公司,SG,200419902,,3.64,2020-06-21,2025-08-13,False,generated
KYC003426,Adams PLC PLC / 亞貿易有限公司,HK,2211652,,13.61,2016-03-12,2024-09-16,False,generated
KYC003427,Brennan-Crawford Limited / 百科技有限公司,CN,CN-1905,,130.84,2015-06-27,2023-04-19,False,generated
KYC003428,Baker Jones and Floyd PLC / 百地產有限公司,VG,VG555447,,12.2,2022-02-01,2024-06-29,False,generated
KYC003429,Woods Ltd Group / 嘉實業有限公司,HK,12109070,,62.15,1999-07-26,2024-07-24,False,generated
KYC003430,Schaefer Inc Group / 嘉投資有限公司,HK,14410354,,1.35,2015-11-07,2025-07-05,False,generated
KYC003431,Cox Chavez and Martinez Holdings / 中金融有限公司,KY,KY798956,,12.21,2018-09-11,2025-05-27,False,generated
KYC003432,Hill Inc Ltd / 亨科技有限公司,VG,VG642810,,5.14,2013-12-06,2025-05-23,False,generated
KYC003433,Miller Inc PLC / 嘉科技有限公司,HK,14762899,,222.65,1993-03-22,2025-10-31,False,generated
KYC003434,Malone-Padilla Group / 嘉科技有限公司,CN,CN-8412,,387.35,1991-01-12,2025-10-26,False,generated
KYC003435,Moreno-Larsen Limited / 嘉地產有限公司,HK,9928669,,2.07,2003-12-24,2024-11-30,False,generated
KYC003436,Walker LLC Group / 嘉科技有限公司,CN,CN-9053,,101.03,2007-07-17,2025-10-15,False,generated
KYC003437,Williams-Mcdowell Limited / 嘉貿易有限公司,VG,VG653157,,70.39,2017-10-13,2025-01-30,False,generated
KYC003438,Warren Group PLC / 嘉科技有限公司,VG,VG911249,,20.25,2004-06-03,2025-04-03,False,generated
KYC003439,Rodriguez Inc Ltd / 嘉貿易有限公司,VG,VG323259,,355.66,1995-03-12,2024-11-28,False,generated
KYC003440,Figueroa Inc PLC / 富實業有限公司,HK,16205713,,16.66,1996-03-21,2025-05-13,False,generated
KYC003441,Fleming Inc Holdings / 富實業有限公司,HK,7691814,,4.49,2008-06-26,2025-11-30,False,generated
KYC003442,Holmes Jackson and Collins PLC / 亨金融有限公司,HK,1391546,,263.76,2016-07-06,2024-09-28,False,generated
KYC003443,Ramos Inc Limited / 嘉貿易有限公司,HK,10808375,,119.42,1996-10-22,2024-04-13,False,generated
KYC003444,Hanson Rodriguez and Moore Group / 亨實業有限公司,HK,5463490,,4.7,2005-11-29,2025-09-27,False,generated
KYC003445,Weeks Reyes and Hunter Group / 嘉地產有限公司,HK,16497750,,15.15,2004-09-24,2025-04-03,False,generated
KYC003446,Key-Salas Group / 國地產有限公司,HK,11869716,,2.92,2013-08-28,2025-04-14,False,generated
KYC003447,Downs-Moore Ltd / 大金融有限公司,HK,15156954,,81.85,2019-02-22,2024-04-11,False,generated
KYC003448,Hendrix Group PLC / 亨地產有限公司,HK,3421848,,12.81,1994-03-30,2025-05-19,False,generated
KYC003449,Small-Myers Holdings / 嘉地產有限公司,HK,1838066,,104.45,1995-11-15,2025-05-29,False,generated
KYC003450,Martin PLC Holdings / 嘉貿易有限公司,VG,VG387737,,45.87,1992-05-29,2025-08-12,False,generated
KYC003451,Finley-Christensen Ltd / 富投資有限公司,KY,KY405999,,6.46,1995-11-24,2023-10-19,False,generated
KYC003452,Chang-Weber Group / 中科技有限公司,KY,KY720432,,2.49,2014-04-28,2025-11-12,False,generated
KYC003453,Cooper-Walker Group / 中投資有限公司,CN,CN-8540,969500DRBAOV93LR9S04,37.17,1993-04-27,2024-04-02,False,generated
KYC003454,Kelly-Black Limited / 國地產有限公司,HK,2612481,,51.41,2005-04-18,2025-10-30,False,generated
KYC003455,Davis Inc Group / 大投資有限公司,KY,KY308019,,94.73,2011-11-04,2023-01-05,False,generated
KYC003456,Hopkins Inc Group / 亨實業有限公司,HK,11050613,,129.32,2020-06-02,2024-12-21,False,generated
KYC003457,Carpenter Ltd Limited / 中投資有限公司,HK,6175560,,6.02,1991-08-31,2025-10-27,False,generated
KYC003458,Burns LLC Ltd / 百實業有限公司,HK,17110726,,37.48,2003-11-05,2025-08-30,False,generated
KYC003459,Benitez Allison and Ibarra PLC / 百貿易有限公司,HK,15694896,,35.82,2020-11-14,2025-10-28,False,generated
KYC003460,Kim-Ramirez Limited / 國科技有限公司,HK,12752899,,59.26,2024-07-24,2025-12-08,False,generated
KYC003461,Saunders-Powers PLC / 嘉科技有限公司,HK,3485432,,68.07,2008-09-23,2024-03-19,False,generated
KYC003462,Howard Group Limited / 亨貿易有限公司,HK,1901755,,135.0,2010-05-31,2025-05-20,False,generated
KYC003463,Wright PLC Group / 嘉實業有限公司,HK,5613453,,5.37,1991-12-06,2024-10-28,False,generated
KYC003464,Olson Inc Limited / 嘉貿易有限公司,VG,VG390404,,30.95,1995-02-10,2025-07-08,False,generated
KYC003465,Avila-Carson Holdings / 亞地產有限公司,KY,KY505370,,357.52,2005-02-03,2025-12-07,False,generated
KYC003466,Wong-Walker PLC / 嘉投資有限公司,CN,CN-4675,,26.95,2015-11-19,2023-02-14,False,generated
KYC003467,"GOIRICELAYA GONZALEZ, Cristina",CN,CN-6670,,11.37,2010-02-16,2025-12-05,False,generated
KYC003468,Williams Ltd Holdings / 嘉投資有限公司,HK,17556936,,4.81,2011-08-25,2025-01-23,False,generated
KYC003469,Alexander-Leach Holdings / 亞地產有限公司,SG,202292858,,147.86,2021-05-22,2024-07-30,False,generated
KYC003470,Brown Group Group / 百金融有限公司,HK,19424978,,353.02,1992-08-17,2023-04-24,False,generated
KYC003471,Rice-Stephens Group / 嘉地產有限公司,HK,17303672,,89.48,2022-01-02,2025-12-09,False,generated
KYC003472,Ball Ltd Ltd / 百投資有限公司,HK,13609876,,93.22,2020-07-13,2024-11-10,False,generated
KYC003473,Gardner Bailey and Dickerson PLC / 金實業有限公司,HK,6569527,,134.55,2021-12-07,2025-10-25,False,generated
KYC003474,Brewer-Ward PLC / 百地產有限公司,CN,CN-6775,,269.88,1996-07-08,2025-07-26,False,generated
KYC003475,Carroll Davis and Allen Group / 中實業有限公司,HK,16414377,,10.57,2000-09-19,2024-11-04,False,generated
KYC003476,Cobb PLC Holdings / 中金融有限公司,HK,14974508,,201.11,2023-03-03,2025-01-31,False,generated
KYC003477,Patel Inc Holdings / 嘉貿易有限公司,HK,15584273,,23.4,2018-08-13,2024-03-04,False,generated
KYC003478,Krause-Fisher Group / 國地產有限公司,VG,VG443091,,17.45,2006-08-31,2024-06-28,False,generated
KYC003479,Green-Tucker Limited / 金實業有限公司,HK,12085610,,96.62,2021-01-23,2025-11-20,False,generated
KYC003480,Werner-Aguirre Group / 嘉實業有限公司,HK,9933888,969500CUE4V9W5II7W70,106.49,1998-03-26,2025-09-22,False,generated
KYC003481,Simmons-Garcia PLC / 嘉科技有限公司,VG,VG452746,,11.25,2015-10-08,2024-05-05,False,generated
KYC003482,Adams Ltd Ltd / 亞貿易有限公司,KY,KY650099,,78.95,2010-05-11,2025-02-16,False,generated
KYC003483,Johnson LLC Limited / 捷投資有限公司,KY,KY682774,,4.47,2000-10-28,2025-10-31,False,generated
KYC003484,Luna-Turner Holdings / 嘉實業有限公司,HK,5931193,,10.58,1999-02-20,2023-05-12,False,generated
KYC003485,Smith LLC Group / 嘉投資有限公司,CN,CN-7671,254900RQ6RPJOKHZZM46,190.24,1999-12-19,2020-10-05,False,generated
KYC003486,Martin Ltd Group / 嘉實業有限公司,SG,201482522,,67.33,2022-03-30,2025-06-26,False,generated
KYC003487,Galvan-Phillips PLC / 金科技有限公司,HK,6582139,,427.4,2007-05-12,2025-10-16,False,generated
KYC003488,Summers Group Holdings / 嘉貿易有限公司,HK,5765770,,23.07,1994-01-16,2025-11-05,False,generated
KYC003489,Jones-Maxwell Group / 捷地產有限公司,CN,CN-1430,,116.39,1990-07-15,2024-05-11,False,generated
KYC003490,Martinez-Hunt PLC / 嘉實業有限公司,HK,8557586,,5.21,2002-12-05,2025-03-31,False,generated
KYC003491,Nguyen and Sons Holdings / 嘉貿易有限公司,HK,14273370,,358.59,2015-07-19,2025-01-03,False,generated
KYC003492,Mendoza Price and Holden Group / 嘉地產有限公司,HK,5774222,,27.26,2001-10-04,2025-10-15,False,generated
KYC003493,Neal-Brown Ltd / 嘉貿易有限公司,KY,KY651447,,68.71,2022-04-21,2025-04-28,False,generated
KYC003494,Robinson Gibson and Mcgrath Ltd / 嘉地產有限公司,HK,17529599,,326.22,1998-09-30,2025-02-08,False,generated
KYC003495,Floyd Franklin and Gardner Limited / 富地產有限公司,HK,9803738,,27.16,2024-05-13,2024-11-16,False,generated
KYC003496,Pena PLC Group / 嘉科技有限公司,KY,KY609996,,162.65,2004-07-29,2025-11-24,False,generated
KYC003497,Davis Dawson and Bishop PLC / 大投資有限公司,HK,7342353,,75.38,1990-05-27,2024-04-27,False,generated
KYC003498,Stevenson Tate and Torres PLC / 嘉貿易有限公司,HK,9246021,,301.38,2003-11-25,2025-03-17,False,generated
KYC003499,Gross Holland and Jensen Ltd / 金投資有限公司,HK,14388422,,18.67,2001-04-18,2025-11-25,False,generated
KYC003500,Collins PLC PLC / 中地產有限公司,VG,VG703542,,274.72,2010-01-21,2025-06-24,False,generated
KYC003501,Anderson-Wallace Holdings / 亞地產有限公司,KY,KY221391,,59.39,1994-08-11,2025-12-08,False,generated
KYC003502,Robinson Carter and Miller Holdings / 嘉投資有限公司,HK,11059217,,56.76,1994-05-16,2025-04-09,False,generated
KYC003503,Fields Hardy and Smith Ltd / 富金融有限公司,HK,17688173,,16.35,2000-01-09,2024-07-29,False,generated
KYC003504,Moore Patterson and Sawyer Ltd / 嘉科技有限公司,HK,5503214,,86.11,2014-01-30,2025-11-16,False,generated
KYC003505,Robinson-Alvarez Holdings / 嘉投資有限公司,CN,CN-3617,,33.88,2007-09-12,2025-03-17,False,generated
KYC003506,Thomas-Stone Limited / 嘉投資有限公司,HK,14988523,,441.45,2013-06-05,2022-12-17,False,generated
KYC003507,Smith and Sons Group / 嘉投資有限公司,HK,6681059,,8.28,2012-11-15,2025-07-15,False,generated
KYC003508,Harris Jenkins and Sullivan Holdings / 亨金融有限公司,HK,1360312,,50.3,2024-05-16,2025-11-04,False,generated
KYC003509,Valdez PLC Limited / 嘉實業有限公司,KY,KY105691,,51.26,2003-07-27,2022-07-13,False,generated
KYC003510,Williams Group Ltd / 嘉貿易有限公司,VG,VG560952,,52.94,1996-02-25,2023-04-16,False,generated
KYC003511,Oneal King and Cervantes Limited / 嘉地產有限公司,HK,19563874,,14.8,1998-01-15,2024-11-16,False,generated
KYC003512,Raymond-Gordon Ltd / 嘉實業有限公司,CN,CN-2200,,201.8,2014-07-05,2025-07-19,False,generated
KYC003513,Allison-Thompson PLC / 亞投資有限公司,KY,KY143716,,128.65,2004-04-15,2025-06-28,False,generated
KYC003514,Bennett Anderson and Saunders Ltd / 百地產有限公司,HK,9666495,,397.47,2021-02-09,2023-03-05,False,generated
KYC003515,Rowland Inc Limited / 嘉地產有限公司,HK,9222212,,64.23,1997-04-05,2023-09-17,False,generated
KYC003516,Brady LLC Limited / 百金融有限公司,VG,VG953057,,37.5,2012-02-08,2024-01-17,False,generated
KYC003517,Robinson Group Holdings / 嘉地產有限公司,VG,VG449248,,6.42,2009-05-07,2023-07-10,False,generated
KYC003518,Mcguire Phelps and Collins PLC / 嘉科技有限公司,VG,VG702423,,123.49,1994-02-14,2021-07-12,False,generated
KYC003519,Guerrero Bowman and Hoffman Holdings / 金實業有限公司,HK,1823300,,4.75,1997-03-09,2025-04-21,False,generated
KYC003520,Gonzalez Ltd Limited / 金金融有限公司,CN,CN-8157,,3.28,2000-08-13,2025-05-15,False,generated
KYC003521,King PLC Limited / 國投資有限公司,KY,KY156294,,7.99,1990-08-15,2025-10-16,False,generated
KYC003522,Freeman-Stokes Group / 富貿易有限公司,VG,VG505069,,14.04,1995-11-20,2025-10-07,False,generated
KYC003523,Allen-Jordan Group / 亞投資有限公司,VG,VG577998,,14.16,2007-06-08,2021-05-09,False,generated
KYC003524,Leonard and Sons Ltd / 嘉實業有限公司,CN,CN-9747,,126.04,2008-07-23,2023-10-02,False,generated
KYC003525,Spencer Atkinson and Case Holdings / 嘉貿易有限公司,VG,VG726774,,130.73,2020-12-29,2025-09-04,False,generated
KYC003526,Smith Garcia and Robinson Limited / 嘉貿易有限公司,VG,VG622255,,6.26,1993-12-07,2024-04-19,False,generated
KYC003527,Thomas-Bowers PLC / 嘉投資有限公司,HK,4165446,,184.02,1999-02-22,2023-11-30,False,generated
KYC003528,Castro-Jones Group / 中科技有限公司,HK,17114922,,12.33,2018-10-31,2023-07-30,False,generated
KYC003529,Green LLC PLC / 金貿易有限公司,VG,VG754800,,18.63,2022-01-13,2025-10-14,False,generated
